interaction_id,customer_id,interaction_date,interaction_type,category,priority,resolution_time_hours,satisfaction_score,resolved
INT_002609,CUST_000584,2023-09-17 17:00:00,email,account,medium,6.04315636271321,5,False
INT_002610,CUST_000401,2023-09-17 18:00:00,email,billing,medium,7.679302459966783,3,True
INT_002611,CUST_001896,2023-09-17 19:00:00,phone,onboarding,medium,17.715119330820738,5,True
INT_002612,CUST_000192,2023-09-17 20:00:00,phone,onboarding,high,4.187488865160156,5,False
INT_002613,CUST_000407,2023-09-17 21:00:00,chat,account,high,6.403585154259796,3,True
INT_002614,CUST_000275,2023-09-17 22:00:00,chat,account,low,21.98888330725969,1,False
INT_002615,CUST_000323,2023-09-17 23:00:00,phone,billing,low,24.694306043540372,3,False
INT_002616,CUST_000972,2023-09-18 00:00:00,chat,account,medium,18.376009706358676,5,True
INT_002617,CUST_000269,2023-09-18 01:00:00,phone,technical,low,12.465403998529048,4,False
INT_002618,CUST_000563,2023-09-18 02:00:00,chat,technical,medium,33.41668388672546,5,True
INT_002619,CUST_001269,2023-09-18 03:00:00,phone,billing,high,19.09554513912603,4,False
INT_002620,CUST_000653,2023-09-18 04:00:00,email,technical,low,21.56782764000492,4,True
INT_002621,CUST_000575,2023-09-18 05:00:00,chat,billing,high,0.9331514591166044,1,True
INT_002622,CUST_000473,2023-09-18 06:00:00,chat,billing,high,0.9115587134980512,3,True
INT_002623,CUST_001305,2023-09-18 07:00:00,email,technical,low,10.28795170913412,3,True
INT_002624,CUST_000555,2023-09-18 08:00:00,phone,technical,medium,21.113887356950762,2,True
INT_002625,CUST_001146,2023-09-18 09:00:00,chat,technical,medium,1.7713530365028007,4,False
INT_002626,CUST_001588,2023-09-18 10:00:00,phone,account,high,4.162472550757992,4,False
INT_002627,CUST_001125,2023-09-18 11:00:00,email,billing,medium,33.28222125385533,1,False
INT_002628,CUST_001540,2023-09-18 12:00:00,email,account,high,10.575130282992722,1,False
INT_002629,CUST_000836,2023-09-18 13:00:00,phone,account,high,10.198392380837145,3,False
INT_002630,CUST_000772,2023-09-18 14:00:00,email,onboarding,medium,9.502169641759039,3,True
INT_002631,CUST_001297,2023-09-18 15:00:00,phone,onboarding,medium,11.36327875915658,4,False
INT_002632,CUST_000701,2023-09-18 16:00:00,chat,technical,medium,1.6463826634886352,2,False
INT_002633,CUST_001385,2023-09-18 17:00:00,chat,account,low,12.583194825252715,1,True
INT_002634,CUST_000596,2023-09-18 18:00:00,phone,onboarding,low,0.7577619894992361,5,True
INT_002635,CUST_001458,2023-09-18 19:00:00,email,onboarding,high,2.7664326813547473,1,True
INT_002636,CUST_001304,2023-09-18 20:00:00,phone,billing,low,14.234282890832954,5,True
INT_002637,CUST_001277,2023-09-18 21:00:00,chat,account,low,7.451719936254278,5,False
INT_002638,CUST_000380,2023-09-18 22:00:00,phone,technical,low,4.951469194299531,3,False
INT_002639,CUST_000313,2023-09-18 23:00:00,email,billing,medium,10.657573538824703,5,True
INT_002640,CUST_001977,2023-09-19 00:00:00,phone,billing,medium,36.224579347774075,2,True
INT_002641,CUST_001637,2023-09-19 01:00:00,email,onboarding,low,1.261902121058567,3,True
INT_002642,CUST_001917,2023-09-19 02:00:00,chat,billing,medium,1.3741979595835705,3,False
INT_002643,CUST_001485,2023-09-19 03:00:00,chat,technical,medium,4.084257762745125,5,True
INT_002644,CUST_001328,2023-09-19 04:00:00,email,technical,low,18.795762007294826,4,False
INT_002645,CUST_001896,2023-09-19 05:00:00,chat,billing,high,10.7306569579255,2,False
INT_002646,CUST_001898,2023-09-19 06:00:00,chat,account,medium,13.061864578820401,3,True
INT_002647,CUST_001127,2023-09-19 07:00:00,email,account,low,14.759028028803558,5,False
INT_002648,CUST_000681,2023-09-19 08:00:00,phone,account,medium,5.716190888286987,4,False
INT_002649,CUST_001839,2023-09-19 09:00:00,phone,account,medium,3.5321832591555644,1,True
INT_002650,CUST_001848,2023-09-19 10:00:00,chat,onboarding,medium,12.120832602668752,4,True
INT_002651,CUST_000413,2023-09-19 11:00:00,email,account,high,6.378157871547677,1,False
INT_002652,CUST_000853,2023-09-19 12:00:00,phone,billing,low,39.79419396191722,3,True
INT_002653,CUST_000273,2023-09-19 13:00:00,chat,technical,high,3.3373060307139464,4,True
INT_002654,CUST_000114,2023-09-19 14:00:00,email,billing,medium,6.0427980574359275,2,True
INT_002655,CUST_000969,2023-09-19 15:00:00,phone,account,high,1.239598995720332,5,False
INT_002656,CUST_000471,2023-09-19 16:00:00,chat,technical,low,3.2978421002371765,5,True
INT_002657,CUST_001883,2023-09-19 17:00:00,chat,onboarding,low,5.585405954331439,1,True
INT_002658,CUST_001135,2023-09-19 18:00:00,email,onboarding,medium,3.9359783889275213,5,False
INT_002659,CUST_000840,2023-09-19 19:00:00,chat,onboarding,high,3.901054395858503,3,True
INT_002660,CUST_000984,2023-09-19 20:00:00,email,account,low,36.72250745142356,3,False
INT_002661,CUST_000442,2023-09-19 21:00:00,chat,account,medium,9.33022691549225,2,True
INT_002662,CUST_000655,2023-09-19 22:00:00,chat,technical,high,2.661773337400646,1,True
INT_002663,CUST_000442,2023-09-19 23:00:00,chat,technical,high,0.04858424606953155,2,False
INT_002664,CUST_000010,2023-09-20 00:00:00,chat,account,high,22.3448994320041,1,True
INT_002665,CUST_001968,2023-09-20 01:00:00,phone,onboarding,low,9.36185314563574,4,False
INT_002666,CUST_000190,2023-09-20 02:00:00,email,technical,high,3.277508770494383,2,False
INT_002667,CUST_000520,2023-09-20 03:00:00,chat,technical,medium,3.4411313593039146,2,True
INT_002668,CUST_001595,2023-09-20 04:00:00,phone,billing,medium,3.249338432365421,4,True
INT_002669,CUST_000584,2023-09-20 05:00:00,phone,account,low,2.7011982618781265,2,True
INT_002670,CUST_001583,2023-09-20 06:00:00,email,account,low,1.700816674806824,4,False
INT_002671,CUST_001841,2023-09-20 07:00:00,phone,account,high,0.9875597226073811,3,True
INT_002672,CUST_000702,2023-09-20 08:00:00,email,onboarding,low,3.4423587450560027,2,True
INT_002673,CUST_001213,2023-09-20 09:00:00,phone,technical,medium,20.453385894060197,4,False
INT_002674,CUST_001056,2023-09-20 10:00:00,phone,onboarding,medium,1.1990482271900567,4,True
INT_002675,CUST_000368,2023-09-20 11:00:00,email,billing,low,3.0628808404658314,2,True
INT_002676,CUST_000514,2023-09-20 12:00:00,phone,technical,high,3.459116450362284,2,False
INT_002677,CUST_001728,2023-09-20 13:00:00,email,account,high,3.7119787724239037,5,False
INT_002678,CUST_001059,2023-09-20 14:00:00,email,billing,high,2.6160912536154153,1,True
INT_002679,CUST_001647,2023-09-20 15:00:00,phone,account,medium,1.6874727125726408,5,False
INT_002680,CUST_000121,2023-09-20 16:00:00,phone,billing,high,2.7889271039477617,1,True
INT_002681,CUST_000787,2023-09-20 17:00:00,email,technical,low,22.715974827579544,1,False
INT_002682,CUST_000023,2023-09-20 18:00:00,chat,onboarding,high,6.891533292384983,4,True
INT_002683,CUST_000860,2023-09-20 19:00:00,phone,technical,high,25.762941955925925,5,False
INT_002684,CUST_000373,2023-09-20 20:00:00,email,onboarding,medium,11.323577572147938,2,False
INT_002685,CUST_000127,2023-09-20 21:00:00,email,technical,medium,7.044273373491679,2,False
INT_002686,CUST_001825,2023-09-20 22:00:00,phone,billing,high,5.138973410840062,5,True
INT_002687,CUST_001924,2023-09-20 23:00:00,phone,technical,low,20.584174544601446,3,False
INT_002688,CUST_000104,2023-09-21 00:00:00,chat,onboarding,high,7.523468608830496,1,False
INT_002689,CUST_000466,2023-09-21 01:00:00,phone,onboarding,low,4.023207110487225,4,True
INT_002690,CUST_000187,2023-09-21 02:00:00,chat,billing,high,0.22266921444943794,3,False
INT_002691,CUST_000737,2023-09-21 03:00:00,chat,billing,low,7.800535380655761,4,False
INT_002692,CUST_001985,2023-09-21 04:00:00,chat,billing,medium,9.696518374359195,3,True
INT_002693,CUST_001706,2023-09-21 05:00:00,phone,onboarding,low,9.617995480531384,4,False
INT_002694,CUST_001675,2023-09-21 06:00:00,phone,account,medium,18.873381480681633,5,False
INT_002695,CUST_001482,2023-09-21 07:00:00,chat,technical,low,7.28036230182261,2,True
INT_002696,CUST_001469,2023-09-21 08:00:00,email,account,high,14.975934065316803,2,True
INT_002697,CUST_000879,2023-09-21 09:00:00,email,billing,high,14.275710460380665,4,True
INT_002698,CUST_000981,2023-09-21 10:00:00,phone,account,high,0.9993524702111538,1,False
INT_002699,CUST_001916,2023-09-21 11:00:00,phone,account,medium,6.010259954665521,3,True
INT_002700,CUST_001238,2023-09-21 12:00:00,chat,onboarding,high,6.633805580150039,4,True
INT_002701,CUST_000807,2023-09-21 13:00:00,chat,billing,high,12.988444119001421,3,True
INT_002702,CUST_001725,2023-09-21 14:00:00,phone,onboarding,high,4.073434601643577,3,True
INT_002703,CUST_000656,2023-09-21 15:00:00,email,technical,medium,16.53976339267462,4,True
INT_002704,CUST_001772,2023-09-21 16:00:00,chat,account,low,9.157195731105793,1,False
INT_002705,CUST_000674,2023-09-21 17:00:00,chat,billing,high,0.9756150343336206,1,True
INT_002706,CUST_001657,2023-09-21 18:00:00,phone,onboarding,medium,6.971963997913044,2,False
INT_002707,CUST_000371,2023-09-21 19:00:00,chat,onboarding,medium,16.343457498072585,1,True
INT_002708,CUST_001191,2023-09-21 20:00:00,chat,technical,high,26.161656793996304,1,False
INT_002709,CUST_000073,2023-09-21 21:00:00,email,billing,high,0.6134796367657844,1,True
INT_002710,CUST_000026,2023-09-21 22:00:00,email,billing,high,8.820345716890124,2,False
INT_002711,CUST_000266,2023-09-21 23:00:00,phone,technical,medium,15.917975486893024,5,False
INT_002712,CUST_001977,2023-09-22 00:00:00,phone,technical,low,4.819639879362843,4,True
INT_002713,CUST_001393,2023-09-22 01:00:00,email,billing,medium,4.978221117154567,4,True
INT_002714,CUST_000575,2023-09-22 02:00:00,email,onboarding,medium,15.676352642954129,5,False
INT_002715,CUST_000709,2023-09-22 03:00:00,phone,billing,high,0.3556066943108788,4,True
INT_002716,CUST_001395,2023-09-22 04:00:00,chat,technical,medium,2.322504843373476,1,False
INT_002717,CUST_001607,2023-09-22 05:00:00,phone,billing,low,36.58696883963962,1,False
INT_002718,CUST_001678,2023-09-22 06:00:00,email,technical,medium,9.541678512105637,4,True
INT_002719,CUST_001872,2023-09-22 07:00:00,chat,account,medium,17.02101452563261,4,True
INT_002720,CUST_000064,2023-09-22 08:00:00,phone,technical,high,15.22243330563146,1,True
INT_002721,CUST_001919,2023-09-22 09:00:00,email,account,low,19.874205166063774,5,True
INT_002722,CUST_001226,2023-09-22 10:00:00,email,onboarding,medium,9.44733917233601,5,True
INT_002723,CUST_000238,2023-09-22 11:00:00,chat,onboarding,high,1.811592102143928,5,False
INT_002724,CUST_000283,2023-09-22 12:00:00,phone,billing,low,8.836911650093997,4,True
INT_002725,CUST_001961,2023-09-22 13:00:00,chat,billing,high,3.9496239857384356,3,True
INT_002726,CUST_001864,2023-09-22 14:00:00,email,billing,medium,15.084397612922256,4,True
INT_002727,CUST_000243,2023-09-22 15:00:00,chat,technical,medium,10.746738046971394,4,False
INT_002728,CUST_001169,2023-09-22 16:00:00,phone,onboarding,medium,1.400991935523458,2,True
INT_002729,CUST_001019,2023-09-22 17:00:00,email,onboarding,medium,17.540215482693032,2,True
INT_002730,CUST_001035,2023-09-22 18:00:00,phone,billing,medium,7.672013359858271,1,False
INT_002731,CUST_001484,2023-09-22 19:00:00,chat,technical,high,10.415959592172243,5,True
INT_002732,CUST_000739,2023-09-22 20:00:00,email,billing,low,2.6962045328232644,4,True
INT_002733,CUST_001517,2023-09-22 21:00:00,phone,technical,high,9.34088656116953,5,False
INT_002734,CUST_000988,2023-09-22 22:00:00,chat,onboarding,medium,2.9548604397528395,1,True
INT_002735,CUST_001186,2023-09-22 23:00:00,phone,account,low,7.231151940766801,2,False
INT_002736,CUST_001629,2023-09-23 00:00:00,email,billing,medium,6.748839990605445,1,True
INT_002737,CUST_001547,2023-09-23 01:00:00,chat,billing,medium,13.13397662683711,3,True
INT_002738,CUST_000637,2023-09-23 02:00:00,phone,technical,medium,0.8951520389821742,3,False
INT_002739,CUST_000704,2023-09-23 03:00:00,chat,billing,high,1.085362336126314,5,True
INT_002740,CUST_000891,2023-09-23 04:00:00,phone,onboarding,low,7.491423229898883,5,True
INT_002741,CUST_000376,2023-09-23 05:00:00,email,onboarding,low,1.1109427377110312,3,False
INT_002742,CUST_000310,2023-09-23 06:00:00,email,onboarding,high,15.99969635631744,3,True
INT_002743,CUST_001726,2023-09-23 07:00:00,chat,onboarding,medium,19.2304459801362,5,True
INT_002744,CUST_001745,2023-09-23 08:00:00,chat,onboarding,low,3.3951326703597555,3,False
INT_002745,CUST_001487,2023-09-23 09:00:00,phone,onboarding,medium,9.625246361177435,1,True
INT_002746,CUST_000879,2023-09-23 10:00:00,phone,account,medium,4.367796521573232,5,False
INT_002747,CUST_000920,2023-09-23 11:00:00,email,account,low,1.6759246851201715,5,True
INT_002748,CUST_001690,2023-09-23 12:00:00,phone,technical,medium,38.54248574364386,3,False
INT_002749,CUST_000499,2023-09-23 13:00:00,phone,account,low,15.464058921399973,3,True
INT_002750,CUST_000908,2023-09-23 14:00:00,phone,technical,low,57.33106108941656,2,True
INT_002751,CUST_001525,2023-09-23 15:00:00,email,onboarding,high,0.5537988970268638,2,True
INT_002752,CUST_000871,2023-09-23 16:00:00,chat,account,high,3.139595312293102,1,True
INT_002753,CUST_001251,2023-09-23 17:00:00,chat,onboarding,high,1.0078514422885896,4,False
INT_002754,CUST_000532,2023-09-23 18:00:00,email,billing,medium,5.371653364801076,3,False
INT_002755,CUST_000518,2023-09-23 19:00:00,chat,account,low,11.491930080493209,2,False
INT_002756,CUST_000900,2023-09-23 20:00:00,chat,technical,high,11.856606421708449,4,False
INT_002757,CUST_000211,2023-09-23 21:00:00,email,technical,low,32.67546362183967,1,False
INT_002758,CUST_001416,2023-09-23 22:00:00,chat,billing,low,11.787833730740696,3,True
INT_002759,CUST_001222,2023-09-23 23:00:00,email,billing,low,8.290721358392135,5,True
INT_002760,CUST_000257,2023-09-24 00:00:00,phone,account,high,1.6912792761844309,3,False
INT_002761,CUST_000016,2023-09-24 01:00:00,phone,technical,high,18.24493722984078,5,True
INT_002762,CUST_000424,2023-09-24 02:00:00,phone,onboarding,low,3.6405206956436986,2,True
INT_002763,CUST_000514,2023-09-24 03:00:00,chat,technical,low,3.012310726889563,3,False
INT_002764,CUST_000479,2023-09-24 04:00:00,chat,technical,high,2.9161717131617158,5,False
INT_002765,CUST_000665,2023-09-24 05:00:00,chat,billing,low,6.083477324919114,4,False
INT_002766,CUST_000840,2023-09-24 06:00:00,email,billing,low,0.11701252789864319,3,False
INT_002767,CUST_001061,2023-09-24 07:00:00,email,onboarding,high,3.5051778540663348,3,False
INT_002768,CUST_000273,2023-09-24 08:00:00,phone,billing,high,9.679678135986606,5,False
INT_002769,CUST_001732,2023-09-24 09:00:00,chat,onboarding,high,7.292653696649737,5,False
INT_002770,CUST_001317,2023-09-24 10:00:00,chat,onboarding,medium,1.9549525388096978,4,True
INT_002771,CUST_000486,2023-09-24 11:00:00,chat,technical,low,11.825646493533826,4,False
INT_002772,CUST_000147,2023-09-24 12:00:00,phone,billing,medium,19.854262576895373,5,True
INT_002773,CUST_001243,2023-09-24 13:00:00,email,account,low,17.338594736410695,1,True
INT_002774,CUST_001947,2023-09-24 14:00:00,chat,technical,medium,44.2937948680223,4,True
INT_002775,CUST_001405,2023-09-24 15:00:00,email,onboarding,low,41.74231204357382,3,False
INT_002776,CUST_000305,2023-09-24 16:00:00,chat,onboarding,low,19.964411229624947,4,False
INT_002777,CUST_001432,2023-09-24 17:00:00,phone,account,medium,8.804277795006527,4,True
INT_002778,CUST_001625,2023-09-24 18:00:00,chat,billing,medium,17.198714223428233,2,False
INT_002779,CUST_001875,2023-09-24 19:00:00,phone,technical,medium,42.28964305784928,5,False
INT_002780,CUST_001942,2023-09-24 20:00:00,chat,account,low,7.122794856248845,2,False
INT_002781,CUST_000845,2023-09-24 21:00:00,phone,account,low,3.5467149561401405,3,True
INT_002782,CUST_000288,2023-09-24 22:00:00,phone,billing,low,7.875353683342432,5,False
INT_002783,CUST_000946,2023-09-24 23:00:00,email,onboarding,high,20.249219335498232,5,False
INT_002784,CUST_000151,2023-09-25 00:00:00,email,technical,high,4.662231843618562,3,False
INT_002785,CUST_000167,2023-09-25 01:00:00,email,onboarding,low,2.4889210298309625,5,False
INT_002786,CUST_001795,2023-09-25 02:00:00,phone,account,medium,7.141602734778083,1,False
INT_002787,CUST_001656,2023-09-25 03:00:00,email,technical,low,24.205760527446646,5,False
INT_002788,CUST_001013,2023-09-25 04:00:00,phone,onboarding,high,2.145179552649158,3,False
INT_002789,CUST_000952,2023-09-25 05:00:00,chat,onboarding,low,5.729485372127176,1,False
INT_002790,CUST_000364,2023-09-25 06:00:00,phone,billing,high,7.395254664042755,4,False
INT_002791,CUST_001102,2023-09-25 07:00:00,email,billing,medium,5.840243598242125,5,True
INT_002792,CUST_001197,2023-09-25 08:00:00,email,billing,low,1.4262039916809166,2,True
INT_002793,CUST_000618,2023-09-25 09:00:00,phone,onboarding,high,0.9550946988652593,3,True
INT_002794,CUST_001746,2023-09-25 10:00:00,email,onboarding,medium,2.902540246674003,3,True
INT_002795,CUST_000982,2023-09-25 11:00:00,email,billing,medium,4.3629094807436095,5,False
INT_002796,CUST_001967,2023-09-25 12:00:00,phone,onboarding,low,1.0507585160799728,1,False
INT_002797,CUST_000261,2023-09-25 13:00:00,email,onboarding,medium,5.585187682212677,5,False
INT_002798,CUST_000309,2023-09-25 14:00:00,email,billing,high,5.245277338196401,2,True
INT_002799,CUST_001934,2023-09-25 15:00:00,phone,account,low,11.673146958371582,5,True
INT_002800,CUST_000336,2023-09-25 16:00:00,email,technical,low,6.421418104935923,4,True
INT_002801,CUST_000654,2023-09-25 17:00:00,phone,billing,medium,14.570559498305585,2,False
INT_002802,CUST_000794,2023-09-25 18:00:00,email,onboarding,low,7.125803023282415,5,False
INT_002803,CUST_001863,2023-09-25 19:00:00,email,technical,high,23.17168241990844,2,False
INT_002804,CUST_000365,2023-09-25 20:00:00,chat,technical,high,11.251329043309536,4,False
INT_002805,CUST_000222,2023-09-25 21:00:00,email,onboarding,low,21.51024518031587,2,False
INT_002806,CUST_000127,2023-09-25 22:00:00,email,billing,low,0.5763746549302486,5,True
INT_002807,CUST_000422,2023-09-25 23:00:00,phone,technical,medium,28.142322640490445,3,False
INT_002808,CUST_001530,2023-09-26 00:00:00,email,billing,high,0.3978668665714912,2,False
INT_002809,CUST_000681,2023-09-26 01:00:00,email,account,medium,29.35932576680044,1,False
INT_002810,CUST_000183,2023-09-26 02:00:00,chat,technical,high,13.5287156206621,3,True
INT_002811,CUST_000784,2023-09-26 03:00:00,chat,technical,high,14.920908836051625,2,True
INT_002812,CUST_000367,2023-09-26 04:00:00,email,billing,low,2.3000629335867546,3,False
